release	have	want
12795820	1	0
10131993	3	30
11379589	3	3
7333177	25	1
13509586	5	13
20248729	5	4
29121364	0	0
15807453	5	0
17896591	77	47
31606828	1	1
11778147	3	2
6494420	196	26
11353152	1	0
13907729	1	0
18485992	28	8
24450962	0	0
29593066	0	0
31741067	519	132
12434064	14	0
14290044	13	1
32193660	0	0
30710933	0	0
19936738	4	3
15599948	1	1
13012496	2	1
11285584	5	9
7030355	25	9
6854783	19	10
33471665	0	0
7736788	33	35
29218447	1	0
13183882	9	32
7748026	16	13
29639554	0	2
27677076	1	0
16124031	0	0
13951060	140	213
6721512	13	3
23038289	1	0
33308832	0	1
7415190	44	6
32770593	9	3
32649198	3	0
30537391	0	1
25152364	2	39
5175607	1	0
6040266	14	9
14595596	18	3
17464441	4	6
30632281	0	3
21497707	5	7
14780264	76	19
13690063	0	0
9444336	3	0
12278729	3	5
21779824	8	1
23077913	1	2
29598919	1	0
10870532	0	0
16769184	2	9
8163653	19	7
12110811	8	2
12129760	1	2
10682563	0	4
13194372	15	0
7090407	1	1
15667284	4	4
33122079	51	6
14408056	5	4
7369739	17	23
6229012	36	36
9735859	29	7
15716543	2	1
8131363	11	9
9792176	3	3
31519949	1	0
28517638	0	7
10803258	1	0
12613449	16	25
34201894	3	2
18818416	3	1
14584609	362	252
30131270	2	0
13376092	0	7
6091873	81	40
23320628	1	6
18405382	2	1
18622630	2	0
12694369	2	2
22309015	4	0
20657296	1	2
11333560	8	31
19228003	6	3
22718423	10	8
4943614	7	1
27316863	0	0
15199674	1	3
24129254	0	0
25927885	0	0
6180415	28	11
10247458	2	16
11428142	4	1
14917202	2	1
15119933	2	2
14101775	138	23
34469896	1	1
12474422	4	12
5053594	2	0
9741559	163	50
33280428	16	4
13307368	2	3
14881941	5	3
8197773	11	2
10475119	201	6
18030811	3	32
29626498	1	0
12274877	9	1
12450479	2	5
11754178	2	3
7480345	36	12
31501958	0	2
6003532	13	5
21009646	2	0
21304438	0	0
12391161	8	2
8850914	6	9
24147632	3	16
33832578	0	0
14097246	4	3
16123952	2	5
9218389	10	0
33509942	0	1
9432350	12	2
13616750	2	1
10802179	1	1
16892613	0	0
10052750	0	1
7988866	17	4
30384257	1	2
12659784	60	83
17329558	17	12
11288937	1	0
34277518	10	4
11288151	0	0
29625667	0	8
35456926	1	0
9924151	7	1
23704445	4	3
7806218	7	1
19852846	0	0
33602655	1	0
34305442	0	1
6518450	68	38
32671728	1	8
9856253	15	3
20833033	4	10
16054346	0	0
8000904	3	21
23857760	0	0
7098370	2	0
7186937	108	169
5106025	64	68
10710151	14	1
11481366	9	8
5961975	391	102
10923469	3	6
13633034	10	27
4858410	12	2
8904477	1	0
4737505	12	6
12357849	2	3
14011221	6	9
30716513	4	3
10718238	5	1
35304964	1	0
9617339	19	1
19032121	7	4
34174519	0	0
5862896	7	0
14794306	0	0
8582837	7	27
5145809	0	0
9381807	2	11
10408632	0	0
11046166	8	13
11432175	16	9
6453417	13	39
24446228	10	3
7666042	24	8
6654522	12	3
32205729	0	0
15847229	20	9
12195266	1	0
13852518	8	19
30483419	2	0
25169314	1	0
6714562	12	2
11613416	13	0
14257508	3	1
6773315	24	15
13760394	0	0
18429970	0	0
12176302	7	5
25043347	121	23
31866824	7	0
23864366	3	1
32311617	19	6
13953141	1	0
20270059	0	1
7038851	8	44
19809859	1	4
27267288	2	3
13938907	9	1
14941951	2	0
12184258	5	1
10462478	193	245
8925428	5	8
15949758	1	0
8826542	6	17
14765643	1	2
10156186	7	62
14307891	31	2
6252377	3	5
12016078	2	1
21863710	2	0
34242940	1	0
34773848	66	20
7168077	104	55
10015724	4	2
6590648	1	1
14263972	12	10
8570371	8	4
6006988	13	30
17574712	6	3
11120442	19	1
5683894	159	10
7635976	24	1
15128318	5	2
8842151	35	2
25666174	2	0
18372124	15	26
11637317	1	3
16076574	9	0
9366164	17	32
4909985	12	0
6702067	8	2
11846881	3	2
29127445	3	1
6565672	118	16
10850462	61	37
11122306	13	2
7243868	7	14
13581175	0	0
29263705	0	1
34635283	5	7
8032818	55	15
10925087	6	9
13334197	3	2
5436683	44	27
32172339	52	29
35362294	6	1
21582853	2	7
20348413	6	1
22446625	6	1
25801303	2	17
12824441	17	18
22946699	1	2
10334845	46	9
31209589	1	0
7518388	4	3
9296273	74	14
11813382	4	0
18684760	12	10
18765493	0	0
29726812	18	5
35416051	1	0
11526716	2	1
18609415	3	0
12118597	19	8
13189809	1	2
24623795	0	0
25820668	2	6
13227195	3	2
8223277	3	18
32278242	21	23
15231500	47	28
34510042	0	1
19067599	5	0
5933763	15	0
8572465	6	45
7075665	7	47
14069801	3	1
23727389	0	2
9674094	31	3
15829135	197	68
8340254	3	1
5675843	9	273
10865609	12	64
13449226	8	0
27017274	1	0
5444102	14	4
9843867	1	2
25392067	2	0
12657313	2	1
33833016	0	0
13583356	67	12
24779015	23	12
11488513	7	0
6670502	18	7
11218928	5	2
25046857	2	1
32803836	0	2
6101465	10	6
10920143	12	1
10364516	25	12
15067873	0	0
7778440	1	2
10201969	320	53
10306752	38	37
19118968	545	168
18671371	3	0
8486407	200	132
12026372	9	2
33996555	4	0
24665330	34	25
20047732	10	19
29110870	2	0
14855790	7	26
9710143	5	4
13166611	17	2
8597514	3	12
15571026	0	3
5944319	7	4
5179571	4	2
24822233	1	0
5557108	18	7
12519063	3	0
10414131	8	0
10751564	45	2
29754370	0	0
19896955	4	12
6946702	3	4
11129976	35	132
16135336	1	0
15966925	1	0
15517654	3	6
5201191	4	1
7451921	29	21
13877884	62	125
18262993	16	11
22686089	4	12
6463968	22	5
24853166	0	0
5390203	41	190
20302612	1	0
4991909	10	1
23900165	21	1
15066806	1	6
27179649	2	0
15756421	2	1
5546983	0	0
14739338	0	0
30728285	0	0
7161863	7	3
9143206	18	8
14655247	12	1
8124552	39	2
10192837	2	2
18032167	1	6
33921300	2	1
21809842	4	9
22881923	1	0
26275193	21	6
5091287	0	0
14149560	2	2
24879791	1	13
28725838	0	5
12178316	8	4
7241425	19	0
26061259	2	1
34244050	217	82
15264207	6	1
34152025	1	0
13810522	10	1
5166357	10	31
12554616	8	17
10613835	5	10
13059223	2	1
6685003	5	1
26573690	2	5
16471266	4	16
12373993	1	14
16192422	25	30
10184330	2	1
13453228	4	1
12105575	9	1
24495809	16	2
26180393	2	0
15281630	0	1
18461677	11	94
14333059	0	0
7029723	17	6
10699806	1	4
7482452	845	217
21773806	4	158
31110944	5	0
34576828	1	1
18922591	3	6
5208171	3	3
8127326	422	215
15770507	24	11
12892418	11	3
6229743	10	1
15900759	1	3
17368687	1	0
5934814	37	280
14202241	5	46
9262694	3	6
11482156	27	50
10383068	12	22
12089322	59	17
15535287	5	50
15831434	3	8
28586800	1	5
31150139	1	0
34979552	1	2
7666521	252	145
14408225	58	75
6201278	227	41
12338603	11	3
15718527	1	0
15029102	8	9
20607847	9	4
26740997	0	1
19665766	13	1
7005985	136	76
9306399	10	32
34176568	0	0
8632605	4	1
8654335	1	10
23930345	2	1
7064711	16	5
21017878	5	16
13135647	0	1
30508288	4	1
32976252	1	1
7917005	1	0
15861290	113	19
21189721	1	0
29999656	0	0
25164709	86	31
11846815	5	0
6098801	222	73
19755664	4	0
11750445	2	1
5518158	8	11
7287898	10	132
22202581	1	0
22966466	0	0
11862026	8	2
25960582	165	72
7422434	45	10
11217486	1	17
7458880	6	0
32633226	2	0
32836119	1	0
12057188	15	3
6863716	11	2
10193250	27	4
8604311	2	3
4698080	90	8
22420393	101	56
9000592	9	5
9938708	4	4
12771569	7	4
15073313	5	19
22747745	2	0
28745941	0	0
19766830	1	0
19588981	0	0
7753103	2	5
19616956	8	35
23716532	1	0
11178147	2	2
33427355	0	0
31465616	3	0
11199899	7	5
5697748	46	4
32993241	1	0
5798877	1	2
14027184	4	0
14017005	6	24
22376581	0	0
13007770	3	6
19833934	9	3
25470142	4	1
34775405	2	0
5108145	41	85
10261752	56	3
22863956	51	2
14258491	9	2
17320795	2	1
6636306	21	15
34395163	0	0
15048684	1	0
10149704	3	7
9057828	11	11
15345311	0	0
12973679	6	43
11598360	24	3
33248793	3	4
10301233	0	2
8202249	2	9
16634094	2	15
18936010	11	3
11500053	5	0
11962221	283	59
12253396	3	15
15951483	1	0
15909560	0	0
20106043	2	30
17655343	6	0
12279719	123	78
20702956	2	1
25915879	2	1
16331532	8	8
8180040	21	0
14296794	13	3
17623225	2	0
28858255	0	1
4746546	27	8
14429924	6	2
10356826	6	6
5918907	0	0
7570635	80	23
12279537	180	156
14546400	4	1
7213035	47	34
9587654	3	2
29041582	2	0
15727184	16	7
10895399	6	5
10285205	4	1
12648989	0	0
5725734	21	41
31905892	4	0
5751752	44	4
33711477	0	0
10090995	1	3
8506978	0	1
13970630	27	22
24034355	0	0
9803270	8	3
34316620	1	1
20012329	4	1
10208293	2	9
13652679	46	6
8103757	35	12
14523527	21	2
34764728	2	70
8762030	11	47
7759782	16	15
20830186	33	11
8431454	69	23
31798115	16	19
12594493	4	39
30431438	3	3
24693422	1	2
26723522	0	0
11380290	3	0
12361869	1	2
11490585	2	0
16035429	0	0
13664591	20	2
19690708	2	0
10027291	1	8
8178334	0	0
11006104	6	2
5714020	43	5
28134766	2	38
16632177	1	0
17138797	4	5
30427640	247	42
8966688	16	4
15025266	3	3
7752726	48	16
14959971	1	1
5915024	3	10
19343023	94	31
13983700	1	1
8986901	6	3
11999506	0	1
23724602	2	6
7463616	65	7
13140565	9	46
15765582	3	1
22352011	2	2
5017691	1	6
13164817	2	0
11376528	0	12
6534341	11	156
34721568	1	4
14440858	3	1
14060303	1	0
5200174	14	3
9143484	2	4
14359595	9	29
9473741	19	64
9294970	1	0
5051680	21	15
10878872	0	3
14523763	17	6
15119917	1	6
33034698	3	0
6002851	13	17
18639541	23	8
13323329	0	0
28078717	1	1
7190457	18	70
4744644	9	9
14972623	10	2
10336436	11	3
21180553	1	0
11284334	36	81
21743593	2	4
15225491	0	0
16144819	12	0
22437187	1	0
29126974	4	0
5203672	40	1
32008949	1	0
15512990	15	1
26300309	2	0
10342106	4	0
12981214	208	47
21148897	16	24
13375144	3	2
5322592	93	9
7919757	5	1
24528239	1	0
5729091	0	0
7093724	41	40
17988553	1	4
23831309	1	1
18038041	1	1
5740187	12	43
25579747	0	0
25928854	14	14
9226883	15	63
15399009	0	22
14013176	2	0
31990310	0	0
6613560	18	51
15514554	2	0
8141357	3	5
7445434	37	53
7844294	0	1
14660110	14	2
10191171	10	6
14147473	0	23
10396197	6	10
7283122	5	1
14799866	5	5
5333027	4	0
10868591	1	14
13907706	8	1
10042582	1	0
18697771	3	6
12701202	16	6
27219243	1	2
15160055	0	0
30324095	8	8
20631487	2	2
5557419	104	11
14010011	5	0
14461298	133	51
22436206	36	20
31356436	2	0
23484341	6	0
34735500	1	0
23288213	3	1
8646814	34	2
9229978	1	1
8672091	513	636
34536316	1	1
15764243	0	0
5403891	11	12
26646056	29	5
16439856	18	0
30665818	1	3
12257066	8	1
8400950	93	33
4925548	56	5
31015390	1	0
24252248	0	2
14006627	3	14
13932561	2	0
20888638	1	1
6732480	26	1
27999141	1	0
31247995	1	1
5895553	4	3
21604957	3	1
15762682	0	18
8192145	11	9
15874837	5	6
15904719	2	3
12868406	4	2
15257260	6	0
6950667	2	0
11409379	6	42
13711849	11	2
30065779	0	2
11001297	97	26
17770438	2	2
12249032	7	2
29965507	6	0
35398879	0	0
12735875	1	0
5420081	7	0
17280139	4	11
25237168	10	5
20983813	16	45
8585839	2	4
15580080	0	2
9613447	7	5
14254250	1	0
7455985	40	19
30101723	1	0
24925316	66	18
10669493	6	1
26180294	0	0
17405365	4	1
17576758	5	5
11632074	25	9
5546150	37	2
18914758	4	2
19987432	8	1
25910986	0	0
9830666	0	0
5628778	12	8
27854181	10	29
10016555	13	2
5772171	12	1
8298387	1	0
12803896	15	7
12521173	2	2
15486577	0	0
16690122	22	0
17941435	1	0
6359323	530	469
14151543	3	0
5383072	22	8
8624510	23	7
7936933	131	12
9974566	2	1
22596356	3	3
24569414	127	20
13378493	6	6
33157713	2	1
6080197	20	6
5873792	20	9
6231801	32	670
11484027	3	0
13306864	6	11
18146383	2	6
26531639	1	4
7079347	10	10
4679732	50	30
11271783	15	1
35216482	1	0
23604665	4	3
15143499	40	421
27630102	0	0
18404020	3	0
6334280	47	23
5810577	27	3
19542262	2	3
15184271	4	0
18937612	1	2
31130207	3	0
12405561	8	0
9129835	6	3
32004404	1	1
11087495	2	0
18309979	11	2
21281125	1	0
14901804	8	5
18981760	1	2
9381940	40	6
15493009	1	0
15946602	1	0
16045874	4	0
26385980	0	0
6418169	3	3
8295169	0	0
23511626	1	1
27986037	300	46
20004250	9	10
10055117	0	0
5903784	2	16
15198510	13	19
34107871	1	1
7665760	1	1
6298402	1	1
11486320	6	9
7650238	28	73
12552244	8	10
8978536	14	20
14499633	18	3
28000416	0	0
12207838	6	2
12637383	14	23
28040226	24	92
29693608	2	33
23591873	1	0
25174468	31	68
20204998	1	1
33631542	1	0
6781157	16	21
4950714	121	4
28022556	3	0
15049934	0	0
22414762	8	4
6714725	299	247
9386488	4	5
7038712	1	3
11436468	11	4
12894979	88	18
13667725	0	0
5241504	23	1
28535776	2	4
22883912	1	0
12015959	1	9
9615986	14	2
15145169	1	1
10087776	156	123
34590220	0	0
12491983	8	1
21620443	0	4
31924948	0	0
23430305	5	1
7619855	81	38
9177229	1	9
9825936	9	1
10327183	4	2
15696689	3	3
17785867	4	0
30224630	1	4
8642468	1	0
11106001	15	5
26945483	1	0
10907029	27	10
25695253	11	3
7486890	77	15
7373669	11	7
27513042	5	2
5898386	4	21
10976263	79	52
23172116	0	0
16167747	10	2
5963334	32	2
25955827	0	2
6304523	73	8
9758865	24	3
16033272	3	1
8622563	1	5
14059691	20	14
4731732	9	1
6114309	63	15
8920137	1	2
22191886	1	3
5982865	30	11
24032093	38	7
9775109	121	18
5605004	1	1
7625110	0	0
17101113	6	43
22489064	1	1
5364910	6	39
30668671	5	1
19533052	1	0
15433121	0	0
18568729	1	2
31156058	0	0
20495929	1	1
15711838	13	2
11032783	18	17
11807346	3	3
27510540	14	0
14227806	3	3
6056173	0	0
7809937	3	5
14311217	5	0
17375215	6	2
15349019	0	4
26695943	2	0
34992230	0	0
5717012	0	0
5505572	5	5
6159204	18	2
12927724	0	0
14717941	2	2
9478540	1	0
16093548	53	18
32563635	2	0
17317768	31	32
20909101	2	2
4773338	95	253
6950619	6	5
9751990	30	59
10162618	22	1
28491613	4	1
16245307	1	0
12991316	4	2
28914217	2	1
33285645	1	0
24292358	27	10
25434046	1	2
29502829	0	1
9402880	17	0
13996466	7	13
29853529	1	0
15977475	0	1
14437200	40	75
10935246	5	0
23403671	0	1
14134987	0	0
33028446	26	18
15708914	20	8
8571004	0	1
5188924	39	25
20165053	2	1
10552956	1	2
11981188	3	48
6465899	32	16
8237140	19	3
33236814	0	3
5079746	30	9
18347059	1	2
25412863	8	4
28121131	4	4
33274917	2	0
15543598	474	15
24403166	2	5
22578431	41	6
15643650	0	0
10756959	4	0
31067951	3	0
10026574	16	33
6513745	20	114
13657749	24	10
15657138	35	30
7803359	0	2
29393623	0	0
29634346	1	1
13198762	11	2
19882921	0	7
26071291	7	5
12802486	1	11
5349377	39	7
11016218	2	0
24160583	17	3
7988533	150	129
11015408	10	4
16373172	0	0
16659321	9	0
14848228	19	8
6155825	12	12
34745328	0	0
15497776	19	10
17460769	25	13
12992770	12	1
14424520	5	1
19225810	5	1
7923592	22	21
11366304	12	0
11172484	19	5
5640102	79	4
33210615	9	8
7631320	22	24
32448297	1	15
14426767	5	25
18443338	3	1
31024963	8	0
24800318	176	42
12451417	4	3
16816140	2	0
21910747	3	0
7321883	86	323
11069999	2	1
12590045	51	15
12613469	9	1
13277040	1	0
8489518	2	0
8501621	2	15
9758069	2	1
5088192	4	4
31876306	2	0
20847886	0	0
7145530	38	9
7499524	0	0
5832954	2	0
16948101	2	0
6993704	0	0
34985480	1	5
7464459	14	88
7964402	1	4
8078093	2	0
25932865	4	1
7411835	6	0
5092217	19	153
30929469	2	0
9580482	6	10
34037623	0	0
9104528	5	13
5820831	19	10
14865156	3	3
9095402	310	14
12220241	0	0
23202734	3	2
25294423	3	3
16233251	4	14
13134746	5	1
14093531	0	202
11822864	13	2
27862575	0	0
6863522	796	85
15454602	1	0
24366707	1	0
7208163	8	3
10347792	12	2
18772915	1	0
31828079	0	0
20400787	60	49
8041036	157	563
22831454	2	0
20588203	2	2
28394014	7	9
11803825	1	0
22004701	0	2
5693047	8	20
6658071	44	11
29875174	0	0
14135759	12	9
15466579	8	6
29582116	2	0
10785751	12	1
10371984	19	3
6327198	48	11
31088654	1	0
10389667	63	0
11493415	1	2
20023654	8	3
18857239	10	1
16595760	7	1
13660733	0	2
25317997	4	1
12011089	392	98
8538488	1	0
19129105	1	2
34907174	1	1
20985751	4	6
34488265	1	1
5464392	15	4
5929466	5	1
17741008	3	0
24076709	2	0
27682416	0	0
28051779	3	0
21206959	1	0
32727987	0	1
14357636	17	6
13010649	1	3
24738551	4	0
30910011	8	21
10922747	3	0
10827177	63	132
21147379	10	8
14128362	0	0
20980615	9	0
35014541	3	1
35142224	1	0
21526099	5	5
9061115	7	74
13625924	6	13
21003814	1	2
16136224	2	0
7636220	5	0
10452820	15	4
13376340	11	6
32321616	1	0
31514708	2	3
15177308	3	2
9065804	98	117
14607727	59	21
6074814	14	7
14292101	5	3
28237759	3	0
6646411	11	167
14532767	3	1
6122865	6	5
22417774	13	1
9123962	2	1
21639862	1	0
5101274	1	7
10661403	0	1
5653230	167	7
22062403	45	46
15351574	5	4
7364260	14	9
19802626	1	0
34818326	0	0
26558840	60	9
16234886	3	1
30567295	0	7
13478221	3	0
34196047	1	2
5578370	53	21
13979673	4	3
20388253	1	2
10646746	3	1
12533540	23	56
5181595	13	1
25993681	1	0
6831563	4	1
28137883	10	1
32094096	0	0
13099559	1	1
10263960	22	1
13682039	0	0
12184189	15	20
14471413	4	1
10386870	4	2
31766231	196	64
5021932	33	1
15589118	16	9
25440598	1	0
12593668	2	1
30543739	2	0
30469502	5	7
22852367	7	24
5027541	13	10
5120781	25	4
5632583	1	13
17900626	1	2
19151704	7	8
11291771	46	1
24756629	1	4
6278053	18	12
6239476	20	15
29334199	1	2
14470868	2	1
13613009	18	4
17156569	3	0
21900910	0	0
26333177	1	1
31600834	0	0
7392991	16	10
29325661	46	20
12143762	6	7
27815694	1	0
16207651	0	1
13302622	5	0
19472950	3	0
15728079	76	5
19619038	2	0
8106593	1	1
12431195	27	13
9916033	4	3
25525195	8	0
25904233	4	0
30699328	3	7
4841561	0	0
10920446	19	0
13103291	0	0
15479585	19	7
9563401	5	22
34354903	0	0
14939587	2	0
19376062	13	31
11913331	0	0
28148524	1	0
31739567	3	0
12237124	127	40
10717998	0	0
33221580	1	0
14613882	1	0
26636684	0	0
15030822	1	0
11193399	13	7
23330696	5	1
5946132	27	63
31319505	25	19
35226175	2	0
5979251	85	12
31009420	0	3
5952951	27	8
9364386	4	1
12197352	8	0
15625152	1	1
9791466	5	19
6117862	3	3
11976300	1	0
5419599	50	9
13436724	0	0
15217831	1	1
14902979	1	0
8352113	2	2
22577852	21	13
34375942	1	0
16098559	2	0
9123111	10	7
12933469	210	34
15083054	0	2
23569229	1	0
12624868	5	21
4779951	18	114
12388017	6	0
6462511	76	5
10133547	35	51
14488141	7	0
29736133	1	10
7232228	0	7
31054532	86	33
10844129	18	10
6331509	0	0
8441110	8	23
24970555	0	0
13569632	36	131
22130698	25	10
11795544	25	7
13209619	2929	1081
6280078	46	6
13475912	37	17
10390723	2	4
15115680	0	0
8164234	1277	527
9884992	52	63
5076489	106	85
16752558	3	37
10503247	14	37
6142442	20	5
5025938	8	0
15182912	6	13
33883581	10	45
21060439	2	2
23471765	2	1
15389566	50	8
31179115	1	0
6952245	88	391
25154344	2	3
10258864	393	46
13856001	19	27
19897756	2	4
10863776	1	0
19338412	3	20
24642596	6	70
9490659	37	2
15341316	64	27
15158367	19	22
30466481	2	0
7185070	4	11
16057406	0	0
5150620	47	23
14012471	5	20
34544107	0	0
12737439	18	9
13754956	2	24
9459094	18	4
35496895	1	0
25342858	20	1
12970351	16	9
16784847	2	2
23376770	123	13
8028488	11	1
18597418	2	6
12068085	0	0
12302806	6	2
16744197	2	8
13734193	18	10
9475922	1	8
9420032	1	0
31059194	26	3
16171102	9	2
8019666	27	5
17990530	5	5
13616389	5	18
21427003	0	94
30091343	2	0
14342529	16	21
7597412	63	9
8027448	4	1
14224907	75	8
31851266	1	0
10889485	2	28
10140619	23	3
30598180	0	0
11662715	1	12
16006606	1	0
29383813	0	4
11940223	8	4
12707631	7	2
16173212	1	0
31217005	0	0
14961971	7	1
7117537	10	0
16427622	1	0
19902370	18	38
6700063	4	51
11714861	3	35
12033538	59	11
23329115	1	0
29268487	1	1
13903872	2	0
5584018	6	2
14242068	1	1
5473794	12	9
22501823	1	15
26611763	2	11
33683691	1	0
5800486	35	26
5922633	48	21
30195416	2	1
10194735	13	35
4939894	10	2
10174525	27	9
12172975	7	10
13155372	2	25
25637863	2	1
26373653	904	711
28961218	18	4
30962413	171	26
17064594	0	1
6645816	19	22
20023012	1	2
12328762	0	0
20917099	183	228
14506364	30	11
27329013	12	2
15710402	36	25
13438582	0	0
14924534	1	1
34109326	0	1
22795988	1	1
11090203	183	101
11753550	1086	469
30980581	8	0
8306467	12	44
25982992	2	2
11385289	3	3
19691539	8	4
9489153	1	13
12219737	3	10
15376092	0	1
16599918	7	11
18682627	2	1
32892348	1	1
33827436	5	0
6488820	38	33
8757476	24	3
12595301	10	0
10511730	1	28
11043894	129	96
12950433	4	4
30340505	1	0
9521638	66	72
12781331	6	3
31978574	4	0
17540308	19	13
6325575	18	13
6774515	15	12
16187303	4	0
35012234	2	0
27686064	247	53
12283566	7	18
21232027	0	1
30959158	1	0
33276924	3	0
11466874	4	10
33992397	1	1
6201793	18	28
11565575	0	0
15245008	19	0
12140879	636	465
12412456	4	2
15617952	17	4
14881660	8	57
6443618	13	11
29814055	1	0
10057127	0	0
14487458	3	1
29115049	1	0
20758024	2	2
11639984	2	23
22719578	1	5
13719825	12	19
24349703	4	2
34678837	1	1
12099283	2	0
4938092	39	13
5222220	17	5
22986107	1	1
11761087	5	49
14616211	6	3
26644787	21	14
35483167	1	1
15401213	0	0
15222258	11	27
15401863	3	2
32681739	0	0
22331362	2	4
33933093	0	0
7981010	48	43
13961818	0	5
26499542	1	7
12360842	3	0
27582213	18	1
5450631	50	3
8770724	4	15
9695137	11	38
12612498	6	21
8129572	40	13
12975411	74	16
11668614	4	61
11775046	9	77
9676091	8	14
13972401	3	0
5395871	15	6
33736131	1	3
9502539	118	55
11606321	2	0
4887590	17	9
17784517	4	4
10812442	14	1
9495371	2	5
19748104	0	0
21600277	4	5
11651461	1	2
13986137	245	59
8321782	10	3
11547691	13	8
24672359	33	12
25554439	1	0
8001934	6	3
25596508	5	2
17029443	58	2
25337008	1	0
7832645	0	2
8557243	0	8
9101511	3	0
13451378	21	20
26086732	8	4
5796075	21	0
16201295	0	0
19973377	3	11
19709368	1	4
27213699	1	4
12443393	19	2
15872135	3	10
10585718	8	6
13356193	1	3
9550312	35	29
30100811	1	0
12098848	1	0
35339323	0	1
12318283	9	1
4689161	23	8
9360050	1	1
10470399	1	0
19731424	0	13
14204702	1	3
7737716	1	0
10271474	9	5
23794952	15	6
24572858	1	0
26399018	2	2
16304653	1	0
30400274	0	1
6927469	0	0
10153340	1	5
10060987	63	28
9598306	1	0
14671736	1	2
4809763	5	0
24332063	38	9
15932211	0	2
5995695	1	11
11774614	7	0
19267909	0	2
14601874	11	3
10890529	2	2
16053168	1	0
28363810	1	0
34404796	1	0
10519504	11	1
4694237	33	6
12759062	5	4
11718476	48	64
12594117	0	0
11962078	0	0
28126486	1	1
16040446	19	9
18918793	102	23
12606739	1	1
12142805	4	1
10037157	6	3
6504422	3	3
7937130	101	3
12886692	194	86
11853624	4	1
14843208	2	3
7232257	67	296
14157476	2	1
15784763	6	0
21616813	4	1
28221205	59	30
23603993	1	8
14683633	3	1
34328428	1	0
11002626	2	4
5938019	6	3
34228381	2	65
18532696	1	0
21991159	2	1
11808638	11	230
9351924	1	41
20966824	1	0
31331884	0	0
12885626	22	14
8308154	32	155
18170842	6	1
19194373	10	2
6209728	195	94
11379484	15	1
29037856	3	1
6135007	26	9
8015570	1	3
32723886	26	6
18669970	6	4
26044453	18	11
33013584	0	0
35330050	0	0
35398852	3	1
6777049	10	4
13916297	2	2
8837424	3	7
15871552	5	0
20666116	5	6
6107808	10	0
16526436	16	10
28812745	244	26
17532826	0	0
15542798	1	0
26901545	0	1
12946869	2	11
13992062	2	0
34528366	0	0
21541930	0	0
24963856	0	0
29837347	0	0
32334828	0	3
8181716	13	0
10870893	2	3
32610480	1	1
9195293	11	4
27148818	22	11
6915786	43	21
9991679	44	10
11069268	2	0
27061446	7	0
8819718	21	8
27692073	0	0
30810414	0	0
6203710	11	1
34288393	1	0
34679694	0	0
7825655	52	11
14916352	5	2
29222926	0	4
25259800	3	2
8159255	19	3
14330122	0	0
16091755	6	1
6045815	1	0
14726855	6	1
12760979	43	6
15139399	1	0
7339796	10	4
20584759	0	0
7205074	25	6
20989030	2	0
6334918	26	10
5746864	5	6
6407885	3	5
4782666	8	12
28910968	1	10
6743373	8	7
5944802	53	59
12984386	7	1
23392478	0	2
8437092	3	1
25258615	3	0
7424285	124	90
10714638	9	24
24040886	3	0
32271117	0	1
15874618	15	8
26897774	0	0
15498923	3	16
13724475	21	13
7733214	18	30
24002888	2	1
